order,sub_no,cond,trial,id,p,x,q,y,choice
0,0,0,123,172,10,300,2,300,1
0,0,0,124,88,50,400,99,100,1
0,0,0,125,129,5,500,99,100,1
0,0,0,126,166,50,400,5,100,0
0,0,0,127,19,1,300,50,100,1
0,0,0,128,141,10,500,50,200,1
0,0,0,129,102,1,500,5,300,1
0,0,0,130,21,1,300,2,200,0
0,0,0,131,84,10,400,50,200,1
0,0,0,132,3,1,200,10,100,1
0,0,0,133,22,1,300,5,200,1
0,0,0,134,37,5,300,10,200,1
0,0,0,135,180,99,400,10,200,0
0,0,0,136,85,10,400,99,200,1
0,0,0,137,68,2,400,99,200,1
0,0,0,138,26,2,300,5,100,1
0,0,0,139,4,1,200,50,100,1
0,0,0,140,127,5,500,10,100,1
0,0,0,141,156,1,500,1,300,1
0,0,0,142,71,2,400,50,300,1
0,0,0,143,116,2,500,10,200,1
0,0,0,144,165,10,500,1,200,0
0,0,0,145,157,50,300,50,200,0
0,0,0,146,119,2,500,5,300,1
0,0,0,147,91,1,500,2,100,1
0,0,0,148,133,5,500,10,300,1
0,0,0,149,128,5,500,50,100,1
0,0,0,150,86,10,400,50,300,1
0,0,0,151,62,2,400,10,100,1
0,0,0,152,57,1,400,5,300,0
0,0,0,153,177,99,400,99,200,0
0,0,0,154,63,2,400,50,100,1
0,0,0,155,52,1,400,5,200,1
0,0,0,156,104,1,500,50,300,1
0,0,0,157,162,99,400,50,200,0
0,0,0,158,123,2,500,5,400,1
0,0,0,159,34,5,300,10,100,1
0,0,0,160,174,99,400,50,400,0
0,0,0,161,23,1,300,10,200,1
0,0,0,162,122,2,500,99,300,1
0,0,0,163,111,2,500,5,100,1
0,0,0,164,76,5,400,10,200,1
0,0,0,165,12,5,200,99,100,1
0,0,0,166,35,5,300,50,100,1
0,0,0,167,173,10,400,1,300,0
0,0,0,168,79,5,400,10,300,1
0,0,0,169,47,1,400,5,100,0
0,0,0,170,25,1,300,99,200,1
0,0,0,171,51,1,400,2,200,0
0,0,0,172,96,1,500,2,200,0
0,0,0,173,125,2,500,50,400,1
0,0,0,174,99,1,500,50,200,1
0,0,0,175,151,50,500,5,500,0
0,0,0,176,80,5,400,50,300,1
0,0,0,177,142,10,500,99,200,1
0,0,0,178,27,2,300,10,100,1
0,0,0,179,107,1,500,5,400,1
1,1,1,0,128,90,500,98,100,0
1,1,1,1,68,50,400,99,200,1
1,1,1,2,110,1,500,99,400,1
1,1,1,3,77,90,400,98,200,0
1,1,1,4,83,95,400,99,100,0
1,1,1,5,70,50,400,95,300,1
1,1,1,6,8,50,200,98,100,1
1,1,1,7,103,1,500,95,300,1
1,1,1,8,28,50,300,98,100,0
1,1,1,9,87,95,400,99,300,0
1,1,1,10,113,50,500,98,100,0
1,1,1,11,167,1,300,1,100,0
1,1,1,12,57,1,400,90,300,1
1,1,1,13,152,98,400,98,100,0
1,1,1,14,20,1,300,99,100,1
1,1,1,15,144,95,500,99,300,1
1,1,1,16,4,1,200,98,100,1
1,1,1,17,39,90,300,99,200,1
1,1,1,18,27,50,300,95,100,0
1,1,1,19,151,98,500,90,500,0
1,1,1,20,169,99,500,95,100,0
1,1,1,21,22,1,300,90,200,1
1,1,1,22,6,50,200,90,100,0
1,1,1,23,89,98,400,99,200,0
1,1,1,24,153,98,200,95,100,0
1,1,1,25,90,98,400,99,300,0
1,1,1,26,111,50,500,90,100,0
1,1,1,27,150,98,500,99,400,0
1,1,1,28,131,90,500,98,200,0
1,1,1,29,170,98,400,50,300,0
1,1,1,30,120,50,500,95,300,1
1,1,1,31,135,90,500,99,300,0
1,1,1,32,44,98,300,99,100,0
1,1,1,33,134,90,500,98,300,0
1,1,1,34,140,95,500,99,100,0
1,1,1,35,130,90,500,95,200,0
1,1,1,36,67,50,400,98,200,0
1,1,1,37,76,90,400,95,200,0
1,1,1,38,117,50,500,98,200,0
1,1,1,39,178,98,200,1,100,0
1,1,1,40,129,90,500,99,100,0
1,1,1,41,56,1,400,50,300,1
1,1,1,42,29,50,300,99,100,0
1,1,1,43,157,98,300,98,200,0
1,1,1,44,126,50,500,99,400,1
1,1,1,45,145,95,500,98,400,0
1,1,1,46,74,90,400,98,100,0
1,1,1,47,162,99,400,98,200,0
1,1,1,48,54,1,400,98,200,1
1,1,1,49,133,90,500,95,300,0
1,1,1,50,155,99,500,99,300,0
1,1,1,51,165,95,500,1,200,0
1,1,1,52,139,95,500,98,100,0
1,1,1,53,148,98,500,99,200,0
1,1,1,54,96,1,500,50,200,1
1,1,1,55,136,90,500,95,400,0
1,1,1,56,79,90,400,95,300,0
1,1,1,57,84,95,400,98,200,0
1,1,1,58,100,1,500,99,200,1
1,1,1,59,55,1,400,99,200,1
1,1,1,60,82,95,400,98,100,0
1,1,1,61,45,98,300,99,200,0
1,1,1,62,88,98,400,99,100,0
1,1,1,63,124,50,500,95,400,1
1,1,1,64,35,90,300,98,100,0
1,1,1,65,127,90,500,95,100,0
1,1,1,66,146,95,500,99,400,0
1,1,1,67,149,98,500,99,300,0
1,1,1,68,63,50,400,98,100,0
1,1,1,69,10,90,200,95,100,0
1,1,1,70,91,1,500,50,100,1
1,1,1,71,30,50,300,90,200,1
1,1,1,72,161,1,400,1,200,0
1,1,1,73,69,50,400,90,300,1
1,1,1,74,75,90,400,99,100,0
1,1,1,75,163,50,400,1,100,0
1,1,1,76,48,1,400,95,100,1
1,1,1,77,34,90,300,95,100,0
1,1,1,78,86,95,400,98,300,0
1,1,1,79,12,90,200,99,100,0
1,1,1,80,176,1,400,1,300,0
1,1,1,81,94,1,500,98,100,1
1,1,1,82,112,50,500,95,100,0
1,1,1,83,58,1,400,95,300,1
1,1,1,84,1,1,200,50,100,1
1,1,1,85,106,1,500,50,400,1
1,1,1,86,31,50,300,95,200,1
1,1,1,87,114,50,500,99,100,0
1,1,1,88,166,98,400,90,100,0
1,1,1,89,32,50,300,98,200,1
1,1,1,90,138,90,500,99,400,0
1,1,1,91,109,1,500,98,400,1
1,1,1,92,95,1,500,99,100,1
1,1,1,93,52,1,400,90,200,1
1,1,1,94,5,1,200,99,100,1
1,1,1,95,33,50,300,99,200,1
1,1,1,96,141,95,500,98,200,0
1,1,1,97,85,95,400,99,200,0
1,1,1,98,18,1,300,95,100,1
1,1,1,99,46,1,400,50,100,1
1,1,1,100,154,99,300,1,100,0
1,1,1,101,93,1,500,95,100,1
1,1,1,102,40,95,300,98,100,0
1,1,1,103,15,98,200,99,100,0
1,1,1,104,61,50,400,90,100,0
1,1,1,105,108,1,500,95,400,1
1,1,1,106,115,50,500,90,200,0
1,1,1,107,159,99,300,98,200,0
1,1,1,108,164,99,500,1,400,0
1,1,1,109,125,50,500,98,400,1
1,1,1,110,37,90,300,95,200,0
1,1,1,111,143,95,500,98,300,0
1,1,1,112,71,50,400,98,300,1
1,1,1,113,26,50,300,90,100,0
1,1,1,114,122,50,500,99,300,1
1,1,1,115,3,1,200,95,100,1
1,1,1,116,160,98,500,50,100,0
1,1,1,117,59,1,400,98,300,1
1,1,1,118,66,50,400,95,200,0
1,1,1,119,101,1,500,50,300,1
1,1,1,120,43,95,300,99,200,0
1,1,1,121,147,98,500,99,100,0
1,1,1,122,174,99,400,98,400,0
1,1,1,123,49,1,400,98,100,1
1,1,1,124,121,50,500,98,300,1
1,1,1,125,38,90,300,98,200,0
1,1,1,126,17,1,300,90,100,1
1,1,1,127,123,50,500,90,400,1
1,1,1,128,23,1,300,95,200,1
1,1,1,129,51,1,400,50,200,1
1,1,1,130,9,50,200,99,100,1
1,1,1,131,73,90,400,95,100,0
1,1,1,132,65,50,400,90,200,0
1,1,1,133,175,90,200,1,100,0
1,1,1,134,2,1,200,90,100,1
1,1,1,135,172,95,300,50,300,0
1,1,1,136,118,50,500,99,200,0
1,1,1,137,102,1,500,90,300,1
1,1,1,138,11,90,200,98,100,0
1,1,1,139,116,50,500,95,200,0
1,1,1,140,92,1,500,90,100,1
1,1,1,141,158,90,400,90,200,0
1,1,1,142,42,95,300,98,200,0
1,1,1,143,171,98,300,95,100,0
1,1,1,144,64,50,400,99,100,0
1,1,1,145,142,95,500,99,200,0
1,1,1,146,105,1,500,99,300,1
1,1,1,147,107,1,500,90,400,1
1,1,1,148,80,90,400,98,300,1
1,1,1,149,177,99,400,99,200,0
1,1,1,150,78,90,400,99,200,0
1,1,1,151,62,50,400,95,100,0
1,1,1,152,7,50,200,95,100,0
1,1,1,153,13,95,200,98,100,0
1,1,1,154,36,90,300,99,100,0
1,1,1,155,173,95,400,1,300,0
1,1,1,156,137,90,500,98,400,0
1,1,1,157,180,99,400,95,200,0
1,1,1,158,19,1,300,98,100,1
1,1,1,159,60,1,400,99,300,1
1,1,1,160,119,50,500,90,300,1
1,1,1,161,132,90,500,99,200,0
1,1,1,162,21,1,300,50,200,1
1,1,1,163,53,1,400,95,200,1
1,1,1,164,156,1,500,1,300,0
1,1,1,165,81,90,400,99,300,0
1,1,1,166,97,1,500,90,200,1
1,1,1,167,25,1,300,99,200,1
1,1,1,168,41,95,300,99,100,0
1,1,1,169,99,1,500,98,200,1
1,1,1,170,72,50,400,99,300,1
1,1,1,171,50,1,400,99,100,1
1,1,1,172,24,1,300,98,200,1
1,1,1,173,104,1,500,98,300,1
1,1,1,174,14,95,200,99,100,0
1,1,1,175,98,1,500,95,200,1
1,1,1,176,16,1,300,50,100,1
1,1,1,177,168,90,200,1,200,0
1,1,1,178,47,1,400,90,100,1
1,1,1,179,179,95,500,90,400,0
2,4,0,0,87,10,400,99,300,1
2,4,0,1,41,10,300,99,100,0
2,4,0,2,85,10,400,99,200,1
2,4,0,3,76,5,400,10,200,1
2,4,0,4,12,5,200,99,100,1
2,4,0,5,155,99,500,99,300,0
2,4,0,6,2,1,200,5,100,1
2,4,0,7,8,2,200,50,100,1
2,4,0,8,162,99,400,50,200,0
2,4,0,9,75,5,400,99,100,1
2,4,0,10,172,10,300,2,300,0
2,4,0,11,66,2,400,10,200,1
2,4,0,12,135,5,500,99,300,1
2,4,0,13,34,5,300,10,100,1
2,4,0,14,17,1,300,5,100,1
2,4,0,15,49,1,400,50,100,1
2,4,0,16,62,2,400,10,100,1
2,4,0,17,46,1,400,2,100,0
2,4,0,18,89,50,400,99,200,1
2,4,0,19,21,1,300,2,200,1
2,4,0,20,96,1,500,2,200,1
2,4,0,21,121,2,500,50,300,1
2,4,0,22,60,1,400,99,300,1
2,4,0,23,81,5,400,99,300,1
2,4,0,24,23,1,300,10,200,1
2,4,0,25,38,5,300,50,200,1
2,4,0,26,80,5,400,50,300,1
2,4,0,27,105,1,500,99,300,1
2,4,0,28,74,5,400,50,100,1
2,4,0,29,102,1,500,5,300,1
2,4,0,30,140,10,500,99,100,1
2,4,0,31,128,5,500,50,100,1
2,4,0,32,83,10,400,99,100,1
2,4,0,33,33,2,300,99,200,1
2,4,0,34,110,1,500,99,400,1
2,4,0,35,130,5,500,10,200,1
2,4,0,36,131,5,500,50,200,1
2,4,0,37,72,2,400,99,300,1
2,4,0,38,61,2,400,5,100,0
2,4,0,39,18,1,300,10,100,1
2,4,0,40,77,5,400,50,200,1
2,4,0,41,25,1,300,99,200,1
2,4,0,42,28,2,300,50,100,1
2,4,0,43,22,1,300,5,200,0
2,4,0,44,163,2,400,1,100,0
2,4,0,45,30,2,300,5,200,1
2,4,0,46,94,1,500,50,100,1
2,4,0,47,73,5,400,10,100,1
2,4,0,48,177,99,400,99,200,0
2,4,0,49,97,1,500,5,200,1
2,4,0,50,156,1,500,1,300,0
2,4,0,51,56,1,400,2,300,0
2,4,0,52,10,5,200,10,100,1
2,4,0,53,175,5,200,1,100,0
2,4,0,54,5,1,200,99,100,1
2,4,0,55,153,50,200,10,100,0
2,4,0,56,106,1,500,2,400,1
2,4,0,57,149,50,500,99,300,1
2,4,0,58,117,2,500,50,200,1
2,4,0,59,136,5,500,10,400,1
2,4,0,60,57,1,400,5,300,1
2,4,0,61,142,10,500,99,200,1
2,4,0,62,3,1,200,10,100,1
2,4,0,63,27,2,300,10,100,1
2,4,0,64,161,1,400,1,200,0
2,4,0,65,107,1,500,5,400,1
2,4,0,66,126,2,500,99,400,1
2,4,0,67,134,5,500,50,300,1
2,4,0,68,114,2,500,99,100,1
2,4,0,69,98,1,500,10,200,1
2,4,0,70,113,2,500,50,100,1
2,4,0,71,122,2,500,99,300,1
2,4,0,72,178,50,200,1,100,0
2,4,0,73,139,10,500,50,100,1
2,4,0,74,69,2,400,5,300,1
2,4,0,75,109,1,500,50,400,1
2,4,0,76,179,10,500,5,400,0
2,4,0,77,64,2,400,99,100,1
2,4,0,78,118,2,500,99,200,1
2,4,0,79,71,2,400,50,300,1
2,4,0,80,111,2,500,5,100,1
2,4,0,81,115,2,500,5,200,1
2,4,0,82,88,50,400,99,100,1
2,4,0,83,51,1,400,2,200,0
2,4,0,84,24,1,300,50,200,1
2,4,0,85,29,2,300,99,100,1
2,4,0,86,171,50,300,10,100,0
2,4,0,87,13,10,200,50,100,1
2,4,0,88,82,10,400,50,100,1
2,4,0,89,9,2,200,99,100,1
2,4,0,90,148,50,500,99,200,1
2,4,0,91,112,2,500,10,100,1
2,4,0,92,100,1,500,99,200,1
2,4,0,93,15,50,200,99,100,1
2,4,0,94,42,10,300,50,200,1
2,4,0,95,180,99,400,10,200,0
2,4,0,96,90,50,400,99,300,1
2,4,0,97,58,1,400,10,300,1
2,4,0,98,91,1,500,2,100,0
2,4,0,99,158,5,400,5,200,0
2,4,0,100,45,50,300,99,200,1
2,4,0,101,53,1,400,10,200,1
2,4,0,102,16,1,300,2,100,1
2,4,0,103,86,10,400,50,300,1
2,4,0,104,92,1,500,5,100,1
2,4,0,105,116,2,500,10,200,1
2,4,0,106,127,5,500,10,100,1
2,4,0,107,150,50,500,99,400,1
2,4,0,108,43,10,300,99,200,1
2,4,0,109,37,5,300,10,200,1
2,4,0,110,141,10,500,50,200,1
2,4,0,111,95,1,500,99,100,1
2,4,0,112,65,2,400,5,200,1
2,4,0,113,129,5,500,99,100,1
2,4,0,114,32,2,300,50,200,1
2,4,0,115,132,5,500,99,200,1
2,4,0,116,52,1,400,5,200,1
2,4,0,117,133,5,500,10,300,1
2,4,0,118,170,50,400,2,300,0
2,4,0,119,104,1,500,50,300,1
2,4,0,120,7,2,200,10,100,1
2,4,0,121,167,1,300,1,100,0
2,4,0,122,147,50,500,99,100,1
2,4,0,123,31,2,300,10,200,1
2,4,0,124,99,1,500,50,200,1
2,4,0,125,119,2,500,5,300,0
2,4,0,126,164,99,500,1,400,0
2,4,0,127,44,50,300,99,100,1
2,4,0,128,120,2,500,10,300,1
2,4,0,129,143,10,500,50,300,1
2,4,0,130,63,2,400,50,100,1
2,4,0,131,48,1,400,10,100,1
2,4,0,132,35,5,300,50,100,1
2,4,0,133,67,2,400,50,200,1
2,4,0,134,108,1,500,10,400,1
2,4,0,135,55,1,400,99,200,1
2,4,0,136,151,50,500,5,500,0
2,4,0,137,36,5,300,99,100,1
2,4,0,138,176,1,400,1,300,0
2,4,0,139,6,2,200,5,100,0
2,4,0,140,93,1,500,10,100,1
2,4,0,141,159,99,300,50,200,0
2,4,0,142,145,10,500,50,400,1
2,4,0,143,4,1,200,50,100,1
2,4,0,144,39,5,300,99,200,1
2,4,0,145,174,99,400,50,400,0
2,4,0,146,137,5,500,50,400,1
2,4,0,147,166,50,400,5,100,0
2,4,0,148,14,10,200,99,100,1
2,4,0,149,168,5,200,1,200,0
2,4,0,150,125,2,500,50,400,1
2,4,0,151,79,5,400,10,300,1
2,4,0,152,169,99,500,10,100,0
2,4,0,153,152,50,400,50,100,0
2,4,0,154,70,2,400,10,300,1
2,4,0,155,68,2,400,99,200,1
2,4,0,156,84,10,400,50,200,1
2,4,0,157,20,1,300,99,100,1
2,4,0,158,1,1,200,2,100,0
2,4,0,159,160,50,500,2,100,0
2,4,0,160,144,10,500,99,300,1
2,4,0,161,40,10,300,50,100,1
2,4,0,162,47,1,400,5,100,1
2,4,0,163,165,10,500,1,200,0
2,4,0,164,154,99,300,1,100,0
2,4,0,165,54,1,400,50,200,1
2,4,0,166,19,1,300,50,100,1
2,4,0,167,50,1,400,99,100,1
2,4,0,168,157,50,300,50,200,0
2,4,0,169,123,2,500,5,400,0
2,4,0,170,26,2,300,5,100,0
2,4,0,171,59,1,400,50,300,1
2,4,0,172,173,10,400,1,300,0
2,4,0,173,11,5,200,50,100,1
2,4,0,174,101,1,500,2,300,0
2,4,0,175,146,10,500,99,400,1
2,4,0,176,138,5,500,99,400,1
2,4,0,177,103,1,500,10,300,1
2,4,0,178,78,5,400,99,200,1
2,4,0,179,124,2,500,10,400,1
3,2,0,0,58,1,400,10,300,1
3,2,0,1,76,5,400,10,200,1
3,2,0,2,23,1,300,10,200,1
3,2,0,3,6,2,200,5,100,1
3,2,0,4,43,10,300,99,200,1
3,2,0,5,106,1,500,2,400,1
3,2,0,6,157,50,300,50,200,0
3,2,0,7,74,5,400,50,100,1
3,2,0,8,119,2,500,5,300,1
3,2,0,9,152,50,400,50,100,0
3,2,0,10,73,5,400,10,100,1
3,2,0,11,72,2,400,99,300,1
3,2,0,12,28,2,300,50,100,1
3,2,0,13,12,5,200,99,100,1
3,2,0,14,89,50,400,99,200,1
3,2,0,15,143,10,500,50,300,1
3,2,0,16,170,50,400,2,300,0
3,2,0,17,149,50,500,99,300,1
3,2,0,18,36,5,300,99,100,1
3,2,0,19,21,1,300,2,200,1
3,2,0,20,66,2,400,10,200,1
3,2,0,21,8,2,200,50,100,1
3,2,0,22,138,5,500,99,400,1
3,2,0,23,110,1,500,99,400,1
3,2,0,24,151,50,500,5,500,0
3,2,0,25,122,2,500,99,300,1
3,2,0,26,50,1,400,99,100,1
3,2,0,27,11,5,200,50,100,1
3,2,0,28,69,2,400,5,300,1
3,2,0,29,48,1,400,10,100,1
3,2,0,30,70,2,400,10,300,1
3,2,0,31,159,99,300,50,200,0
3,2,0,32,18,1,300,10,100,1
3,2,0,33,79,5,400,10,300,1
3,2,0,34,142,10,500,99,200,1
3,2,0,35,42,10,300,50,200,1
3,2,0,36,61,2,400,5,100,1
3,2,0,37,86,10,400,50,300,1
3,2,0,38,107,1,500,5,400,1
3,2,0,39,94,1,500,50,100,1
3,2,0,40,10,5,200,10,100,1
3,2,0,41,24,1,300,50,200,1
3,2,0,42,88,50,400,99,100,1
3,2,0,43,78,5,400,99,200,1
3,2,0,44,92,1,500,5,100,0
3,2,0,45,168,5,200,1,200,0
3,2,0,46,3,1,200,10,100,1
3,2,0,47,115,2,500,5,200,1
3,2,0,48,41,10,300,99,100,1
3,2,0,49,153,50,200,10,100,0
3,2,0,50,109,1,500,50,400,1
3,2,0,51,163,2,400,1,100,0
3,2,0,52,90,50,400,99,300,1
3,2,0,53,27,2,300,10,100,1
3,2,0,54,52,1,400,5,200,1
3,2,0,55,91,1,500,2,100,0
3,2,0,56,154,99,300,1,100,0
3,2,0,57,140,10,500,99,100,1
3,2,0,58,103,1,500,10,300,1
3,2,0,59,57,1,400,5,300,1
3,2,0,60,32,2,300,50,200,1
3,2,0,61,65,2,400,5,200,0
3,2,0,62,47,1,400,5,100,1
3,2,0,63,31,2,300,10,200,1
3,2,0,64,85,10,400,99,200,1
3,2,0,65,117,2,500,50,200,1
3,2,0,66,2,1,200,5,100,1
3,2,0,67,160,50,500,2,100,0
3,2,0,68,45,50,300,99,200,1
3,2,0,69,1,1,200,2,100,0
3,2,0,70,114,2,500,99,100,1
3,2,0,71,137,5,500,50,400,1
3,2,0,72,15,50,200,99,100,1
3,2,0,73,83,10,400,99,100,1
3,2,0,74,16,1,300,2,100,0
3,2,0,75,136,5,500,10,400,1
3,2,0,76,39,5,300,99,200,1
3,2,0,77,17,1,300,5,100,1
3,2,0,78,75,5,400,99,100,1
3,2,0,79,118,2,500,99,200,1
3,2,0,80,111,2,500,5,100,0
3,2,0,81,144,10,500,99,300,1
3,2,0,82,128,5,500,50,100,1
3,2,0,83,150,50,500,99,400,1
3,2,0,84,71,2,400,50,300,1
3,2,0,85,104,1,500,50,300,1
3,2,0,86,146,10,500,99,400,1
3,2,0,87,22,1,300,5,200,1
3,2,0,88,37,5,300,10,200,1
3,2,0,89,20,1,300,99,100,1
3,2,0,90,64,2,400,99,100,1
3,2,0,91,121,2,500,50,300,1
3,2,0,92,172,10,300,2,300,0
3,2,0,93,68,2,400,99,200,1
3,2,0,94,4,1,200,50,100,1
3,2,0,95,80,5,400,50,300,1
3,2,0,96,145,10,500,50,400,1
3,2,0,97,158,5,400,5,200,0
3,2,0,98,133,5,500,10,300,1
3,2,0,99,81,5,400,99,300,1
3,2,0,100,148,50,500,99,200,1
3,2,0,101,165,10,500,1,200,0
3,2,0,102,131,5,500,50,200,1
3,2,0,103,169,99,500,10,100,0
3,2,0,104,60,1,400,99,300,1
3,2,0,105,59,1,400,50,300,1
3,2,0,106,112,2,500,10,100,0
3,2,0,107,67,2,400,50,200,1
3,2,0,108,100,1,500,99,200,1
3,2,0,109,124,2,500,10,400,1
3,2,0,110,9,2,200,99,100,1
3,2,0,111,19,1,300,50,100,1
3,2,0,112,87,10,400,99,300,1
3,2,0,113,29,2,300,99,100,1
3,2,0,114,98,1,500,10,200,1
3,2,0,115,30,2,300,5,200,1
3,2,0,116,46,1,400,2,100,0
3,2,0,117,175,5,200,1,100,0
3,2,0,118,56,1,400,2,300,1
3,2,0,119,173,10,400,1,300,0
3,2,0,120,34,5,300,10,100,1
3,2,0,121,156,1,500,1,300,0
3,2,0,122,93,1,500,10,100,1
3,2,0,123,7,2,200,10,100,1
3,2,0,124,171,50,300,10,100,0
3,2,0,125,44,50,300,99,100,1
3,2,0,126,178,50,200,1,100,0
3,2,0,127,55,1,400,99,200,1
3,2,0,128,105,1,500,99,300,1
3,2,0,129,49,1,400,50,100,1
3,2,0,130,97,1,500,5,200,1
3,2,0,131,99,1,500,50,200,1
3,2,0,132,35,5,300,50,100,1
3,2,0,133,53,1,400,10,200,1
3,2,0,134,147,50,500,99,100,1
3,2,0,135,102,1,500,5,300,1
3,2,0,136,162,99,400,50,200,0
3,2,0,137,96,1,500,2,200,0
3,2,0,138,95,1,500,99,100,1
3,2,0,139,14,10,200,99,100,1
3,2,0,140,127,5,500,10,100,0
3,2,0,141,129,5,500,99,100,1
3,2,0,142,62,2,400,10,100,1
3,2,0,143,141,10,500,50,200,1
3,2,0,144,101,1,500,2,300,0
3,2,0,145,77,5,400,50,200,1
3,2,0,146,5,1,200,99,100,1
3,2,0,147,26,2,300,5,100,1
3,2,0,148,161,1,400,1,200,0
3,2,0,149,177,99,400,99,200,0
3,2,0,150,40,10,300,50,100,1
3,2,0,151,116,2,500,10,200,0
3,2,0,152,135,5,500,99,300,1
3,2,0,153,54,1,400,50,200,1
3,2,0,154,25,1,300,99,200,1
3,2,0,155,139,10,500,50,100,1
3,2,0,156,120,2,500,10,300,1
